NO,XCOORD,YCOORD,lrt,crt,fry,lbus,ebus,opensqft,park_count
3856,-86.7851028,36.1576004,0,0,0,1,0,0,0
3857,-86.7928009,36.1543007,0,0,0,1,0,0,0
3858,-86.7942963,36.153801,0,0,0,1,0,0,0
3859,-86.7973022,36.152401,0,0,0,1,0,0,0
3860,-86.7962036,36.1529007,0,0,0,1,0,0,0
3861,-86.799202,36.1514015,0,0,0,1,0,0,0
3862,-86.8011017,36.1505013,0,0,0,1,0,0,0
3863,-86.8003998,36.1495018,0,0,0,1,0,0,0
3864,-86.7995987,36.1483994,0,0,0,1,0,0,0
3865,-86.7994003,36.1473007,0,0,0,1,0,0,0
3866,-86.7994995,36.1461983,0,0,0,1,0,0,0
3867,-86.7953033,36.2131996,0,0,0,1,0,0,0
3868,-86.7996979,36.1444016,0,0,0,1,0,0,0
3869,-86.7941971,36.2170982,0,0,0,1,0,0,0
3870,-86.7938004,36.218399,0,0,0,1,0,0,0
3871,-86.7916031,36.2172012,0,0,0,1,0,0,0
3872,-86.8003006,36.1405983,0,0,0,1,0,0,0
3873,-86.7910004,36.2167015,0,0,0,1,0,0,0
3874,-86.8000031,36.1425018,0,0,0,1,0,0,0
3875,-86.800499,36.1389008,0,0,0,1,0,0,0
3876,-86.8006973,36.1375999,0,0,0,1,0,0,0
3877,-86.7902985,36.2162018,0,0,0,1,0,0,0
3878,-86.8005981,36.138401,0,0,0,1,0,0,0
3879,-86.7984009,36.1372986,0,0,0,1,0,0,0
3880,-86.7958984,36.1369019,0,0,0,1,0,0,0
3881,-86.7946014,36.1363983,0,0,0,1,0,0,0
3882,-86.7881012,36.1376991,0,0,0,1,0,0,0
3883,-86.7878036,36.1386986,0,0,0,1,0,0,0
3884,-86.7875977,36.1395988,0,0,0,1,0,0,0
3885,-86.7873001,36.1413994,0,0,0,1,0,0,0
3886,-86.7870026,36.142601,0,0,0,1,0,0,0
3887,-86.7863007,36.1450005,0,0,0,1,0,0,0
3888,-86.7857971,36.1469994,0,0,0,1,0,0,0
3889,-86.7853012,36.1483994,0,0,0,1,0,0,0
3890,-86.7843018,36.1509018,0,0,0,1,0,0,0
3891,-86.7861023,36.1544991,0,0,0,1,0,0,0
3892,-86.7833023,36.155899,0,0,0,1,0,0,0
3893,-86.7779999,36.1581001,0,0,0,1,0,0,0
3894,-86.7739029,36.1599007,0,0,0,1,0,0,0
3895,-86.7733994,36.1605988,0,0,0,1,0,0,0
3896,-86.8115005,36.1099014,0,0,0,1,0,0,0
3897,-86.8113022,36.1110992,0,0,0,1,0,0,0
3898,-86.8106995,36.1147995,0,0,0,1,0,0,0
3899,-86.8099976,36.118,0,0,0,1,0,0,0
3900,-86.8087006,36.1197014,0,0,0,1,0,0,0
3901,-86.8078003,36.1208992,0,0,0,1,0,0,0
3902,-86.805397,36.1254997,0,0,0,1,0,0,0
3903,-86.8046036,36.1264,0,0,0,1,0,0,0
3904,-86.8040009,36.1269989,0,0,0,1,0,0,0
3905,-86.803299,36.1279984,0,0,0,1,0,0,0
3906,-86.8026962,36.1290016,0,0,0,1,0,0,0
3907,-86.802002,36.1302986,0,0,0,1,0,0,0
3908,-86.8013992,36.1315002,0,0,0,1,0,0,0
3909,-86.8013,36.1332016,0,0,0,1,0,0,0
3910,-86.8011017,36.1341019,0,0,0,1,0,0,0
3911,-86.8010025,36.135601,0,0,0,1,0,0,0
3912,-86.8007965,36.1367989,0,0,0,1,0,0,0
3913,-86.8002014,36.1414986,0,0,0,1,0,0,0
3914,-86.7895966,36.2164993,0,0,0,1,0,0,0
3915,-86.7993011,36.1473999,0,0,0,1,0,0,0
3916,-86.7982025,36.1495018,0,0,0,1,0,0,0
3917,-86.7966003,36.151001,0,0,0,1,0,0,0
3918,-86.7951965,36.1521988,0,0,0,1,0,0,0
3919,-86.7942963,36.1529999,0,0,0,1,0,0,0
3920,-86.7916031,36.1548004,0,0,0,1,0,0,0
3921,-86.7875977,36.156601,0,0,0,1,0,0,0
3922,-86.7893982,36.2126007,0,0,0,1,0,0,0
3923,-86.7847977,36.1577988,0,0,0,1,0,0,0
3924,-86.7842026,36.1580009,0,0,0,1,0,0,0
3925,-86.7835007,36.1582985,0,0,0,1,0,0,0
3926,-86.7845993,36.1613998,0,0,0,1,0,0,0
3927,-86.7847977,36.162899,0,0,0,1,0,0,0
3928,-86.7895966,36.2117996,0,0,0,1,0,0,0
3929,-86.7882004,36.2122002,0,0,0,1,0,0,0
3930,-86.7830963,36.1652985,0,0,0,1,0,0,0
3931,-86.7813034,36.1660995,0,0,0,1,0,0,0
3932,-86.7827988,36.1646996,0,0,0,1,0,0,0
3933,-86.7825012,36.1638985,0,0,0,1,0,0,0
3934,-86.7833023,36.1635017,0,0,0,1,0,0,0
3935,-86.7814026,36.160099,0,0,0,1,0,0,0
3936,-86.7835007,36.1582985,0,0,0,1,0,0,0
3937,-86.7873993,36.1567001,0,0,0,1,0,0,0
3938,-86.7851028,36.1576004,0,0,0,1,0,0,0
3939,-86.7928009,36.1543007,0,0,0,1,0,0,0
3940,-86.7942963,36.153801,0,0,0,1,0,0,0
3941,-86.7973022,36.152401,0,0,0,1,0,0,0
3942,-86.7962036,36.1529007,0,0,0,1,0,0,0
3943,-86.799202,36.1514015,0,0,0,1,0,0,0
3944,-86.8011017,36.1505013,0,0,0,1,0,0,0
3945,-86.8043976,36.1488991,0,0,0,1,0,0,0
3946,-86.8061981,36.1479988,0,0,0,1,0,0,0
3947,-86.8079987,36.1470985,0,0,0,1,0,0,0
3948,-86.8085022,36.1469002,0,0,0,1,0,0,0
3949,-86.8095016,36.1464005,0,0,0,1,0,0,0
3950,-86.8113022,36.1455002,0,0,0,1,0,0,0
3951,-86.8130035,36.1445999,0,0,0,1,0,0,0
3952,-86.814003,36.1437988,0,0,0,1,0,0,0
3953,-86.7873001,36.2114983,0,0,0,1,0,0,0
3954,-86.8153992,36.142601,0,0,0,1,0,0,0
3955,-86.8172989,36.1408997,0,0,0,1,0,0,0
3956,-86.8203964,36.1380005,0,0,0,1,0,0,0
3957,-86.8237991,36.1351013,0,0,0,1,0,0,0
3958,-86.8236008,36.1352005,0,0,0,1,0,0,0
3959,-86.8249969,36.1346016,0,0,0,1,0,0,0
3960,-86.8275986,36.1337013,0,0,0,1,0,0,0
3961,-86.8292999,36.1330986,0,0,0,1,0,0,0
3962,-86.783699,36.2088013,0,0,0,1,0,0,0
3963,-86.8333969,36.1315994,0,0,0,1,0,0,0
3964,-86.834198,36.1314011,0,0,0,1,0,0,0
3965,-86.8343964,36.1313019,0,0,0,1,0,0,0
3966,-86.8355026,36.1310005,0,0,0,1,0,0,0
3967,-86.8367004,36.1306,0,0,0,1,0,0,0
3968,-86.8376999,36.1302986,0,0,0,1,0,0,0
3969,-86.8395004,36.1296997,0,0,0,1,0,0,0
3970,-86.8395996,36.1296005,0,0,0,1,0,0,0
3971,-86.8405991,36.1292,0,0,0,1,0,0,0
3972,-86.7838974,36.2074013,0,0,0,1,0,0,0
3973,-86.8436966,36.1276016,0,0,0,1,0,0,0
3974,-86.8421021,36.1283989,0,0,0,1,0,0,0
3975,-86.8451004,36.1267014,0,0,0,1,0,0,0
3976,-86.7810974,36.2067986,0,0,0,1,0,0,0
3977,-86.7779999,36.2066994,0,0,0,1,0,0,0
3978,-86.8464966,36.1257019,0,0,0,1,0,0,0
3979,-86.8481979,36.1245995,0,0,0,1,0,0,0
3980,-86.8501968,36.1231003,0,0,0,1,0,0,0
3981,-86.7770996,36.203701,0,0,0,1,0,0,0
3982,-86.7769012,36.1982002,0,0,0,1,0,0,0
3983,-86.8513031,36.1222,0,0,0,1,0,0,0
3984,-86.8548965,36.1195984,0,0,0,1,0,0,0
3985,-86.8611984,36.1150017,0,0,0,1,0,0,0
3986,-86.8604965,36.1156998,0,0,0,1,0,0,0
3987,-86.8618011,36.114399,0,0,0,1,0,0,0
3988,-86.8684006,36.1052017,0,0,0,1,0,0,0
3989,-86.8702011,36.1022987,0,0,0,1,0,0,0
3990,-86.8710022,36.100399,0,0,0,1,0,0,0
3991,-86.8715973,36.0994987,0,0,0,1,0,0,0
3992,-86.8775024,36.0964012,0,0,0,1,0,0,0
3993,-86.8815994,36.0943985,0,0,0,1,0,0,0
3994,-86.8852997,36.0926018,0,0,0,1,0,0,0
3995,-86.7767029,36.1959,0,0,0,1,0,0,0
3996,-86.7783966,36.1939011,0,0,0,1,0,0,0
3997,-86.8907013,36.0898018,0,0,0,1,0,0,0
3998,-86.8945007,36.0848007,0,0,0,1,0,0,0
3999,-86.9002991,36.0806007,0,0,0,1,0,0,0
4000,-86.8985977,36.0814018,0,0,0,1,0,0,0
4001,-86.7776031,36.1934013,0,0,0,1,0,0,0
4002,-86.9111023,36.0777016,0,0,0,1,0,0,0
4003,-86.7797012,36.1948013,0,0,0,1,0,0,0
4004,-86.7817001,36.1926994,0,0,0,1,0,0,0
4005,-86.7811966,36.1903,0,0,0,1,0,0,0
4006,-86.9207001,36.074501,0,0,0,1,0,0,0
4007,-86.7769012,36.1851006,0,0,0,1,0,0,0
4008,-86.9220963,36.0741005,0,0,0,1,0,0,0
4009,-86.9260025,36.0738983,0,0,0,1,0,0,0
4010,-86.7856979,36.174099,0,0,0,1,0,0,0
4011,-86.933197,36.0737,0,0,0,1,0,0,0
4012,-86.7835999,36.1707993,0,0,0,1,0,0,0
4013,-86.9352036,36.0738983,0,0,0,1,0,0,0
4014,-86.9403,36.0754013,0,0,0,1,0,0,0
4015,-86.9430008,36.0761986,0,0,0,1,0,0,0
4016,-86.9451981,36.0768013,0,0,0,1,0,0,0
4017,-86.9522018,36.0788994,0,0,0,1,0,0,0
4018,-86.7845993,36.1724014,0,0,0,1,0,0,0
4019,-86.6279984,36.1409988,0,0,0,0,1,0,0
4020,-86.6297989,36.1362,0,0,0,0,1,0,0
4021,-86.6298981,36.1349983,0,0,0,0,1,0,0
4022,-86.6296005,36.1273994,0,0,0,0,1,0,0
4023,-86.6303024,36.1242981,0,0,0,0,1,0,0
4024,-86.6299973,36.111599,0,0,0,0,1,0,0
4025,-86.7015991,36.3247986,0,0,0,0,1,0,0
4026,-86.6258011,36.0908012,0,0,0,0,1,0,0
4027,-86.6264038,36.0903015,0,0,0,0,1,0,0
4028,-86.697197,36.3112984,0,0,0,0,1,0,0
4029,-86.6072006,36.0877991,0,0,0,0,1,0,0
4030,-86.6063995,36.0904999,0,0,0,0,1,0,0
4031,-86.6949005,36.2697983,0,0,0,1,0,0,0
4032,-86.6067963,36.0892982,0,0,0,0,1,0,0
4033,-86.6067963,36.0892982,0,0,0,0,1,0,0
4034,-86.6044998,36.0793991,0,0,0,0,1,0,0
4035,-86.6025009,36.0756989,0,0,0,0,1,0,0
4036,-86.6048965,36.0772018,0,0,0,0,1,0,0
4037,-86.606102,36.0778008,0,0,0,0,1,0,0
4038,-86.623497,36.0738983,0,0,0,0,1,0,0
4039,-86.6313019,36.0898018,0,0,0,0,1,0,0
4040,-86.6313019,36.0898018,0,0,0,0,1,0,0
4041,-86.6339035,36.0894012,0,0,0,0,1,0,0
4042,-86.6367035,36.0889015,0,0,0,0,1,0,0
4043,-86.694397,36.2725983,0,0,0,1,0,0,0
4044,-86.6427002,36.0894012,0,0,0,0,1,0,0
4045,-86.6474991,36.0873985,0,0,0,0,1,0,0
4046,-86.6490021,36.0862999,0,0,0,0,1,0,0
4047,-86.6578979,36.0774002,0,0,0,0,1,0,0
4048,-86.6600037,36.0760002,0,0,0,0,1,0,0
4049,-86.6625977,36.0749016,0,0,0,0,1,0,0
4050,-86.6633987,36.0740013,0,0,0,0,1,0,0
4051,-86.664299,36.0716019,0,0,0,0,1,0,0
4052,-86.6616974,36.0672989,0,0,0,0,1,0,0
4053,-86.6651993,36.0676003,0,0,0,0,1,0,0
4054,-86.6690979,36.0680008,0,0,0,0,1,0,0
4055,-86.6719971,36.0682983,0,0,0,0,1,0,0
4056,-86.674202,36.0685005,0,0,0,0,1,0,0
4057,-86.6763,36.0685997,0,0,0,0,1,0,0
4058,-86.677803,36.0688019,0,0,0,0,1,0,0
4059,-86.6781998,36.0688019,0,0,0,0,1,0,0
4060,-86.6799011,36.0689011,0,0,0,0,1,0,0
4061,-86.7806015,36.1664009,0,0,0,0,1,0,0
4062,-86.6846008,36.0702019,0,0,0,0,1,0,0
4063,-86.6856995,36.0699997,0,0,0,0,1,0,0
4064,-86.7584,36.1547012,0,0,0,0,1,0,0
4065,-86.7956009,36.2314987,0,0,0,1,0,0,0
4066,-86.7634964,36.1548996,0,0,0,0,1,0,0
4067,-86.7636032,36.1548996,0,0,0,0,1,0,0
4068,-86.7641983,36.1551018,0,0,0,0,1,0,0
4069,-86.7564011,36.2137985,0,0,0,1,0,0,0
4070,-86.7564011,36.2137985,0,0,0,1,0,0,0
4071,-86.7647018,36.155201,0,0,0,0,1,0,0
4072,-86.7813034,36.1660995,0,0,0,1,0,0,0
4073,-86.7827988,36.1646996,0,0,0,1,0,0,0
4074,-86.7825012,36.1638985,0,0,0,1,0,0,0
4075,-86.7833023,36.1635017,0,0,0,1,0,0,0
4076,-86.7838974,36.1632996,0,0,0,1,0,0,0
4077,-86.7844009,36.1629982,0,0,0,1,0,0,0
4078,-86.7845001,36.1613998,0,0,0,1,0,0,0
4079,-86.783699,36.1599998,0,0,0,1,0,0,0
4080,-86.7828979,36.1587982,0,0,0,1,0,0,0
4081,-86.7835007,36.1582985,0,0,0,1,0,0,0
4082,-86.7873993,36.1567001,0,0,0,1,0,0,0
4083,-86.7851028,36.1576004,0,0,0,1,0,0,0
4084,-86.7928009,36.1543007,0,0,0,1,0,0,0
4085,-86.7939987,36.1531982,0,0,0,1,0,0,0
4086,-86.7951965,36.1521988,0,0,0,1,0,0,0
4087,-86.7963028,36.1511993,0,0,0,1,0,0,0
4088,-86.7985992,36.1491013,0,0,0,1,0,0,0
4089,-86.7994003,36.1473007,0,0,0,1,0,0,0
4090,-86.7814026,36.1651001,0,0,0,0,1,0,0
4091,-86.7847977,36.162899,0,0,0,0,1,0,0
4092,-86.7996979,36.1444016,0,0,0,1,0,0,0
4093,-86.7564011,36.2137985,0,0,0,1,0,0,0
4094,-86.7994995,36.1459999,0,0,0,1,0,0,0
4095,-86.7900009,36.158699,0,0,0,0,1,0,0
4096,-86.8003006,36.1405983,0,0,0,1,0,0,0
4097,-86.7533035,36.2151985,0,0,0,1,0,0,0
4098,-86.8000031,36.1425018,0,0,0,1,0,0,0
4099,-86.800499,36.1389008,0,0,0,1,0,0,0
4100,-86.7947006,36.1563988,0,0,0,0,1,0,0
4101,-86.7559967,36.2155991,0,0,0,1,0,0,0
4102,-86.8005981,36.138401,0,0,0,1,0,0,0
4103,-86.8006973,36.1375008,0,0,0,1,0,0,0
4104,-86.8010025,36.1352997,0,0,0,1,0,0,0
4105,-86.8011017,36.1343002,0,0,0,1,0,0,0
4106,-86.8013,36.1334,0,0,0,1,0,0,0
4107,-86.8014984,36.1314011,0,0,0,1,0,0,0
4108,-86.8019028,36.1304016,0,0,0,1,0,0,0
4109,-86.8029022,36.1286011,0,0,0,1,0,0,0
4110,-86.802597,36.1292,0,0,0,1,0,0,0
4111,-86.8034973,36.1276016,0,0,0,1,0,0,0
4112,-86.8043976,36.1265984,0,0,0,1,0,0,0
4113,-86.8054962,36.1254005,0,0,0,1,0,0,0
4114,-86.8079987,36.1207008,0,0,0,1,0,0,0
4115,-86.8087997,36.1195984,0,0,0,1,0,0,0
4116,-86.8106003,36.1161003,0,0,0,1,0,0,0
4117,-86.8099976,36.1179008,0,0,0,1,0,0,0
4118,-86.8107986,36.1142006,0,0,0,1,0,0,0
4119,-86.8110962,36.1123009,0,0,0,1,0,0,0
4120,-86.8113022,36.1113014,0,0,0,1,0,0,0
4121,-86.8115005,36.1100006,0,0,0,1,0,0,0
4122,-86.8116989,36.1092987,0,0,0,1,0,0,0
4123,-86.8014984,36.2318993,0,0,0,1,0,0,0
4124,-86.799202,36.1542015,0,0,0,0,1,0,0
4125,-86.8006973,36.1531982,0,0,0,0,1,0,0
4126,-86.7795029,36.1671982,0,0,0,0,1,0,0
4127,-86.7689972,36.1715012,0,0,0,0,1,0,0
4128,-86.7778015,36.1679993,0,0,0,0,1,0,0
4129,-86.7785034,36.1675987,0,0,0,0,1,0,0
4130,-86.7827988,36.1646996,0,0,0,0,1,0,0
4131,-86.7825012,36.1638985,0,0,0,0,1,0,0
4132,-86.7833023,36.1635017,0,0,0,0,1,0,0
4133,-86.7814026,36.160099,0,0,0,0,1,0,0
4134,-86.7835007,36.1582985,0,0,0,0,1,0,0
4135,-86.7873993,36.1567001,0,0,0,0,1,0,0
4136,-86.7851028,36.1576004,0,0,0,0,1,0,0
4137,-86.7928009,36.1543007,0,0,0,0,1,0,0
4138,-86.7942963,36.153801,0,0,0,0,1,0,0
4139,-86.7973022,36.152401,0,0,0,0,1,0,0
4140,-86.7962036,36.1529007,0,0,0,0,1,0,0
4141,-86.799202,36.1514015,0,0,0,0,1,0,0
4142,-86.8011017,36.1505013,0,0,0,0,1,0,0
4143,-86.8003998,36.1495018,0,0,0,0,1,0,0
4144,-86.6906967,36.2722015,0,0,0,1,0,0,0
4145,-86.7995987,36.1483994,0,0,0,0,1,0,0
4146,-86.7994003,36.1473007,0,0,0,0,1,0,0
4147,-86.7994995,36.1461983,0,0,0,0,1,0,0
4148,-86.7996979,36.1442986,0,0,0,0,1,0,0
4149,-86.8003998,36.1399994,0,0,0,0,1,0,0
4150,-86.8000031,36.1425018,0,0,0,0,1,0,0
4151,-86.7806015,36.1664009,0,0,0,0,1,0,0
4152,-86.6875992,36.2720985,0,0,0,1,0,0,0
4153,-86.7689972,36.1715012,0,0,0,0,1,0,0
4154,-86.7778015,36.1679993,0,0,0,0,1,0,0
4155,-86.7785034,36.1675987,0,0,0,0,1,0,0
4156,-86.7983017,36.1498985,0,0,0,0,1,0,0
4157,-86.7827988,36.1646996,0,0,0,0,1,0,0
4158,-86.7825012,36.1638985,0,0,0,0,1,0,0
4159,-86.7833023,36.1635017,0,0,0,0,1,0,0
4160,-86.7838974,36.1632996,0,0,0,0,1,0,0
4161,-86.7844009,36.1629982,0,0,0,0,1,0,0
4162,-86.7845001,36.1613998,0,0,0,0,1,0,0
4163,-86.783699,36.1599998,0,0,0,0,1,0,0
4164,-86.7828979,36.1587982,0,0,0,0,1,0,0
4165,-86.7835007,36.1582985,0,0,0,0,1,0,0
4166,-86.7873993,36.1567001,0,0,0,0,1,0,0
4167,-86.7851028,36.1576004,0,0,0,0,1,0,0
4168,-86.7928009,36.1543007,0,0,0,0,1,0,0
4169,-86.7942963,36.153801,0,0,0,0,1,0,0
4170,-86.7973022,36.152401,0,0,0,0,1,0,0
4171,-86.7962036,36.1529007,0,0,0,0,1,0,0
4172,-86.799202,36.1514015,0,0,0,0,1,0,0
4173,-86.8011017,36.1505013,0,0,0,0,1,0,0
4174,-86.8003998,36.1495018,0,0,0,0,1,0,0
4175,-86.7995987,36.1483994,0,0,0,0,1,0,0
4176,-86.7994003,36.1473007,0,0,0,0,1,0,0
4177,-86.685997,36.2681999,0,0,0,1,0,0,0
4178,-86.7996979,36.1442986,0,0,0,0,1,0,0
4179,-86.7993011,36.1473999,0,0,0,0,1,0,0
4180,-86.7995987,36.1450996,0,0,0,0,1,0,0
4181,-86.6912003,36.2640991,0,0,0,1,0,0,0
4182,-86.8002014,36.1414986,0,0,0,0,1,0,0
4183,-86.8003006,36.1405983,0,0,0,0,1,0,0
4184,-86.7657013,36.172699,0,0,0,0,1,0,0
4185,-86.8000031,36.1425018,0,0,0,0,1,0,0
4186,-86.800499,36.1389008,0,0,0,0,1,0,0
4187,-86.8006973,36.1375999,0,0,0,0,1,0,0
4188,-86.6901016,36.2664986,0,0,0,1,0,0,0
4189,-86.8005981,36.138401,0,0,0,0,1,0,0
4190,-86.8261032,35.8588982,0,0,0,0,1,0,0
4191,-86.7813034,36.1660995,0,0,0,0,1,0,0
4192,-86.8212967,35.9133987,0,0,0,0,1,0,0
4193,-86.7785034,36.1675987,0,0,0,0,1,0,0
4194,-86.8579025,36.148201,0,0,0,1,0,0,0
4195,-86.8579025,36.1445007,0,0,0,1,0,0,0
4196,-86.7827988,36.1646996,0,0,0,1,0,0,0
4197,-86.7825012,36.1638985,0,0,0,1,0,0,0
4198,-86.7833023,36.1635017,0,0,0,1,0,0,0
4199,-86.7838974,36.1632996,0,0,0,1,0,0,0
4200,-86.7844009,36.1629982,0,0,0,1,0,0,0
4201,-86.7845001,36.1613998,0,0,0,1,0,0,0
4202,-86.7851028,36.1609993,0,0,0,1,0,0,0
4203,-86.7904968,36.1584015,0,0,0,1,0,0,0
4204,-86.7914963,36.1580009,0,0,0,1,0,0,0
4205,-86.7926025,36.1575012,0,0,0,1,0,0,0
4206,-86.7932968,36.1571007,0,0,0,1,0,0,0
4207,-86.7944031,36.1565018,0,0,0,1,0,0,0
4208,-86.7957993,36.155899,0,0,0,1,0,0,0
4209,-86.7974014,36.1551018,0,0,0,1,0,0,0
4210,-86.7987976,36.1543999,0,0,0,1,0,0,0
4211,-86.8006973,36.1534996,0,0,0,1,0,0,0
4212,-86.8014984,36.1543007,0,0,0,1,0,0,0
4213,-86.8022003,36.155201,0,0,0,1,0,0,0
4214,-86.8038025,36.1571007,0,0,0,1,0,0,0
4215,-86.8062973,36.1565018,0,0,0,1,0,0,0
4216,-86.8070984,36.1562996,0,0,0,1,0,0,0
4217,-86.8082962,36.1561012,0,0,0,1,0,0,0
4218,-86.8117981,36.1553001,0,0,0,1,0,0,0
4219,-86.8106003,36.1556015,0,0,0,1,0,0,0
4220,-86.8153,36.1545982,0,0,0,1,0,0,0
4221,-86.8167038,36.1543007,0,0,0,1,0,0,0
4222,-86.8181,36.1539993,0,0,0,1,0,0,0
4223,-86.8576965,36.1431007,0,0,0,1,0,0,0
4224,-86.8208008,36.1534004,0,0,0,1,0,0,0
4225,-86.8234024,36.1529007,0,0,0,1,0,0,0
4226,-86.8574982,36.1413002,0,0,0,1,0,0,0
4227,-86.8255997,36.1528015,0,0,0,1,0,0,0
4228,-86.8282013,36.1526985,0,0,0,1,0,0,0
4229,-86.8305969,36.1525993,0,0,0,1,0,0,0
4230,-86.8331985,36.1525002,0,0,0,1,0,0,0
4231,-86.8347015,36.152401,0,0,0,1,0,0,0
4232,-86.8367996,36.152401,0,0,0,1,0,0,0
4233,-86.8383026,36.1523018,0,0,0,1,0,0,0
4234,-86.8421021,36.1521988,0,0,0,1,0,0,0
4235,-86.843399,36.1520996,0,0,0,1,0,0,0
4236,-86.8445969,36.1520996,0,0,0,1,0,0,0
4237,-86.8459015,36.1520004,0,0,0,1,0,0,0
4238,-86.8470993,36.1520004,0,0,0,1,0,0,0
4239,-86.8485031,36.1520004,0,0,0,1,0,0,0
4240,-86.8497009,36.1519012,0,0,0,1,0,0,0
4241,-86.8510971,36.1519012,0,0,0,1,0,0,0
4242,-86.8519974,36.1515999,0,0,0,1,0,0,0
4243,-86.8535004,36.1511993,0,0,0,1,0,0,0
4244,-86.8575974,36.1501999,0,0,0,1,0,0,0
4245,-86.858902,36.1497993,0,0,0,1,0,0,0
4246,-86.8580017,36.1501007,0,0,0,1,0,0,0
4247,-86.8602982,36.1495018,0,0,0,1,0,0,0
4248,-86.8632965,36.1489983,0,0,0,1,0,0,0
4249,-86.8646011,36.1487999,0,0,0,1,0,0,0
4250,-86.857399,36.1393013,0,0,0,1,0,0,0
4251,-86.8671036,36.148201,0,0,0,1,0,0,0
4252,-86.8686981,36.1474991,0,0,0,1,0,0,0
4253,-86.8705978,36.1460991,0,0,0,1,0,0,0
4254,-86.8720016,36.1450005,0,0,0,1,0,0,0
4255,-86.8707962,36.1459007,0,0,0,1,0,0,0
4256,-86.8581009,36.1365013,0,0,0,1,0,0,0
4257,-86.8733978,36.1453018,0,0,0,1,0,0,0
4258,-86.8748016,36.1469002,0,0,0,1,0,0,0
4259,-86.8768005,36.1465988,0,0,0,1,0,0,0
4260,-86.8788986,36.1450996,0,0,0,1,0,0,0
4261,-86.7664032,36.1557007,0,0,0,0,1,0,0
4262,-86.8840027,36.1413994,0,0,0,1,0,0,0
4263,-86.8582993,36.1352997,0,0,0,1,0,0,0
4264,-86.8806,36.1389999,0,0,0,1,0,0,0
4265,-86.8817978,36.1380005,0,0,0,1,0,0,0
4266,-86.8576965,36.1320992,0,0,0,1,0,0,0
4267,-86.8852005,36.1357994,0,0,0,1,0,0,0
4268,-86.8884964,36.1344986,0,0,0,1,0,0,0
4269,-86.9007034,36.1300011,0,0,0,1,0,0,0
4270,-86.9030991,36.1295013,0,0,0,1,0,0,0
4271,-86.9036026,36.1293983,0,0,0,1,0,0,0
4272,-86.9000015,36.1301994,0,0,0,1,0,0,0
4273,-86.884903,36.1358986,0,0,0,1,0,0,0
4274,-86.8834991,36.1366997,0,0,0,1,0,0,0
4275,-86.8805008,36.1389999,0,0,0,1,0,0,0
4276,-86.8828964,36.1408005,0,0,0,1,0,0,0
4277,-86.8553009,36.1299019,0,0,0,1,0,0,0
4278,-86.8839035,36.1413994,0,0,0,1,0,0,0
4279,-86.881897,36.1433983,0,0,0,1,0,0,0
4280,-86.879097,36.1450005,0,0,0,1,0,0,0
4281,-86.873497,36.1458015,0,0,0,1,0,0,0
4282,-86.8729019,36.1445999,0,0,0,1,0,0,0
4283,-86.8723984,36.1445999,0,0,0,1,0,0,0
4284,-86.8647995,36.1487999,0,0,0,1,0,0,0
4285,-86.8631973,36.1489983,0,0,0,1,0,0,0
4286,-86.8606033,36.1495018,0,0,0,1,0,0,0
4287,-86.8529968,36.1512985,0,0,0,1,0,0,0
4288,-86.8500977,36.1519012,0,0,0,1,0,0,0
4289,-86.848999,36.1519012,0,0,0,1,0,0,0
4290,-86.8473969,36.1520004,0,0,0,1,0,0,0
4291,-86.8460999,36.1520004,0,0,0,1,0,0,0
4292,-86.8445969,36.1520996,0,0,0,1,0,0,0
4293,-86.8423996,36.1521988,0,0,0,1,0,0,0
4294,-86.8412018,36.1521988,0,0,0,1,0,0,0
4295,-86.838501,36.1523018,0,0,0,1,0,0,0
4296,-86.8342972,36.152401,0,0,0,1,0,0,0
4297,-86.8327026,36.1525002,0,0,0,1,0,0,0
4298,-86.8312988,36.1525002,0,0,0,1,0,0,0
4299,-86.8283005,36.1526985,0,0,0,1,0,0,0
4300,-86.8265991,36.1526985,0,0,0,1,0,0,0
4301,-86.8237,36.1528015,0,0,0,1,0,0,0
4302,-86.8214035,36.1533012,0,0,0,1,0,0,0
4303,-86.7671967,36.1559982,0,0,0,0,1,0,0
4304,-86.8183975,36.1539001,0,0,0,1,0,0,0
4305,-86.816803,36.1543007,0,0,0,1,0,0,0
4306,-86.8156967,36.1544991,0,0,0,1,0,0,0
4307,-86.8115005,36.1553993,0,0,0,1,0,0,0
4308,-86.8100967,36.1557007,0,0,0,1,0,0,0
4309,-86.8516998,36.1278992,0,0,0,1,0,0,0
4310,-86.8070984,36.1562996,0,0,0,1,0,0,0
4311,-86.8041992,36.1544991,0,0,0,1,0,0,0
4312,-86.8033981,36.1534004,0,0,0,1,0,0,0
4313,-86.802803,36.1525002,0,0,0,1,0,0,0
4314,-86.8464966,36.1257019,0,0,0,1,0,0,0
4315,-86.8009033,36.1533012,0,0,0,1,0,0,0
4316,-86.799202,36.1542015,0,0,0,1,0,0,0
4317,-86.7975998,36.1549988,0,0,0,1,0,0,0
4318,-86.7959976,36.1557999,0,0,0,1,0,0,0
4319,-86.7947006,36.1563988,0,0,0,1,0,0,0
4320,-86.7928009,36.157299,0,0,0,1,0,0,0
4321,-86.7900009,36.158699,0,0,0,1,0,0,0
4322,-86.7845993,36.1613998,0,0,0,1,0,0,0
4323,-86.7847977,36.162899,0,0,0,1,0,0,0
